user_age,user_location,device_type,ad_category,time_of_day,historical_ctr,clicked
26,Germany,Mobile,Travel,Evening,0.0317,0
38,Germany,Mobile,Finance,Morning,0.1032,0
45,India,Mobile,Education,Morning,0.0511,0
32,India,Desktop,Finance,Afternoon,0.064,0
31,India,Mobile,Electronics,Evening,0.0536,0
65,India,Mobile,Education,Evening,0.0677,0
21,USA,Mobile,Electronics,Evening,0.0481,0
40,Germany,Desktop,Education,Evening,0.068,0
28,UK,Tablet,Gaming,Morning,0.1124,0
48,India,Mobile,Electronics,Afternoon,0.0394,0
33,Canada,Tablet,Education,Afternoon,0.0688,0
40,USA,Desktop,Fashion,Night,0.03,0
64,Australia,Desktop,Fashion,Afternoon,0.0278,0
61,USA,Mobile,Gaming,Evening,0.1304,1
57,India,Mobile,Travel,Afternoon,0.0345,0
43,India,Mobile,Travel,Morning,0.0495,0
26,USA,Desktop,Travel,Night,0.022,0
49,India,Mobile,Electronics,Night,0.0288,0
37,India,Mobile,Electronics,Evening,0.0278,0
43,India,Tablet,Electronics,Afternoon,0.0326,0
61,Australia,Mobile,Education,Morning,0.0642,0
21,Canada,Mobile,Gaming,Afternoon,0.1585,0
65,Germany,Mobile,Electronics,Afternoon,0.0466,0
28,Australia,Mobile,Gaming,Night,0.1317,0
61,UK,Mobile,Electronics,Afternoon,0.0235,0
55,India,Mobile,Fashion,Afternoon,0.0354,0
23,USA,Mobile,Education,Morning,0.0606,0
31,Germany,Mobile,Electronics,Morning,0.0467,1
64,UK,Desktop,Travel,Afternoon,0.0157,0
37,India,Mobile,Travel,Evening,0.0339,0
42,USA,Mobile,Fashion,Morning,0.0472,0
33,UK,Mobile,Finance,Morning,0.1033,0
34,Germany,Tablet,Travel,Morning,0.0365,0
26,UK,Desktop,Education,Evening,0.0548,0
35,USA,Mobile,Electronics,Afternoon,0.0401,0
43,India,Desktop,Travel,Morning,0.0207,0
44,Canada,Mobile,Fashion,Night,0.0345,0
30,USA,Mobile,Gaming,Morning,0.1111,0
48,UK,Tablet,Education,Evening,0.0737,0
52,Germany,Mobile,Electronics,Night,0.044,0
43,USA,Mobile,Fashion,Evening,0.0292,0
63,USA,Tablet,Finance,Morning,0.072,0
18,Germany,Mobile,Fashion,Night,0.0305,0
49,Australia,Mobile,Electronics,Night,0.03,0
27,Australia,Mobile,Fashion,Afternoon,0.0206,0
31,USA,Mobile,Education,Night,0.0675,0
23,Germany,Mobile,Finance,Evening,0.0903,0
57,Australia,Mobile,Fashion,Evening,0.0489,0
37,USA,Tablet,Fashion,Night,0.0206,0
41,India,Mobile,Education,Evening,0.0584,0
57,USA,Mobile,Travel,Night,0.0305,0
37,USA,Mobile,Electronics,Evening,0.0408,0
20,UK,Mobile,Electronics,Night,0.0267,0
55,India,Mobile,Electronics,Night,0.0328,1
51,India,Mobile,Gaming,Morning,0.1334,0
53,India,Tablet,Travel,Night,0.0368,0
25,India,Tablet,Fashion,Night,0.0204,0
56,UK,Mobile,Travel,Night,0.0473,1
44,UK,Tablet,Fashion,Evening,0.0241,0
63,India,Mobile,Education,Night,0.0637,0
44,India,Desktop,Fashion,Evening,0.0306,0
38,UK,Mobile,Travel,Afternoon,0.0226,0
33,Australia,Mobile,Gaming,Night,0.1377,1
48,Canada,Desktop,Gaming,Night,0.1106,0
21,USA,Mobile,Travel,Morning,0.0278,0
30,USA,Tablet,Education,Morning,0.0497,0
25,USA,Desktop,Electronics,Morning,0.0238,0
50,India,Mobile,Gaming,Evening,0.1192,0
19,UK,Desktop,Electronics,Evening,0.0436,0
37,USA,Mobile,Electronics,Evening,0.0548,0
18,Australia,Mobile,Fashion,Afternoon,0.0329,0
25,India,Mobile,Electronics,Afternoon,0.0307,0
37,USA,Mobile,Travel,Morning,0.0437,0
43,Canada,Mobile,Fashion,Afternoon,0.0348,0
30,Australia,Mobile,Gaming,Afternoon,0.1487,0
57,UK,Mobile,Gaming,Evening,0.1351,0
46,UK,Mobile,Finance,Evening,0.0933,0
41,Germany,Desktop,Travel,Night,0.0118,0
58,India,Desktop,Finance,Night,0.0921,0
58,Germany,Mobile,Fashion,Morning,0.0394,1
51,USA,Mobile,Travel,Evening,0.036,0
63,India,Mobile,Travel,Afternoon,0.0244,0
24,USA,Desktop,Fashion,Night,0.0208,0
18,Germany,Desktop,Electronics,Evening,0.029,0
44,India,Mobile,Travel,Night,0.0455,0
40,Canada,Mobile,Gaming,Night,0.1566,0
29,India,Desktop,Gaming,Afternoon,0.1403,0
55,UK,Mobile,Gaming,Night,0.1204,0
45,India,Desktop,Finance,Evening,0.0816,0
27,Australia,Mobile,Gaming,Evening,0.1363,0
46,Australia,Mobile,Finance,Afternoon,0.0819,0
50,Canada,Desktop,Gaming,Night,0.1343,0
26,Germany,Mobile,Finance,Night,0.0849,0
28,India,Desktop,Education,Morning,0.0575,0
48,Canada,Mobile,Gaming,Morning,0.1236,0
56,India,Tablet,Electronics,Night,0.0322,0
65,USA,Mobile,Education,Night,0.0526,0
42,India,Mobile,Travel,Night,0.0445,0
33,India,Desktop,Gaming,Evening,0.1269,0
50,Canada,Desktop,Fashion,Afternoon,0.0192,0
56,India,Desktop,Electronics,Evening,0.0194,0
32,Germany,Desktop,Electronics,Evening,0.038,0
54,Australia,Mobile,Finance,Morning,0.0912,0
64,USA,Mobile,Travel,Night,0.0241,0
33,Germany,Mobile,Finance,Morning,0.0709,0
57,Canada,Mobile,Finance,Evening,0.0771,0
32,USA,Mobile,Finance,Afternoon,0.1058,1
36,Germany,Desktop,Finance,Morning,0.0807,1
20,India,Mobile,Fashion,Night,0.044,0
35,Germany,Desktop,Fashion,Morning,0.0104,0
35,Canada,Desktop,Travel,Evening,0.0202,0
64,India,Mobile,Gaming,Evening,0.1529,1
19,Germany,Desktop,Fashion,Afternoon,0.032,0
41,USA,Mobile,Gaming,Evening,0.1274,0
19,USA,Mobile,Fashion,Evening,0.0337,0
31,Canada,Desktop,Travel,Afternoon,0.0143,0
52,Australia,Desktop,Electronics,Night,0.0153,0
62,UK,Mobile,Finance,Afternoon,0.0783,0
64,USA,Mobile,Fashion,Morning,0.0474,0
30,USA,Desktop,Finance,Night,0.0713,0
22,UK,Desktop,Fashion,Evening,0.0231,0
44,USA,Desktop,Fashion,Evening,0.0444,0
53,USA,Desktop,Travel,Afternoon,0.0369,0
54,USA,Mobile,Education,Evening,0.0749,0
51,India,Mobile,Travel,Night,0.0242,0
55,Germany,Mobile,Education,Evening,0.0655,0
24,Germany,Mobile,Travel,Evening,0.0266,0
51,India,Mobile,Education,Evening,0.0728,0
60,UK,Desktop,Education,Evening,0.061,0
65,Germany,Tablet,Gaming,Afternoon,0.1049,0
36,India,Mobile,Fashion,Night,0.0486,0
41,USA,Tablet,Education,Evening,0.0674,1
43,UK,Mobile,Finance,Evening,0.114,0
24,USA,Mobile,Travel,Evening,0.0317,0
18,USA,Desktop,Finance,Night,0.0893,0
23,India,Mobile,Education,Evening,0.0771,0
50,Canada,Mobile,Electronics,Afternoon,0.0325,0
59,India,Mobile,Gaming,Evening,0.161,0
53,USA,Desktop,Finance,Night,0.0703,0
19,India,Desktop,Electronics,Night,0.0112,0
19,India,Mobile,Finance,Evening,0.089,0
44,India,Desktop,Gaming,Evening,0.1416,0
26,Australia,Mobile,Education,Afternoon,0.0536,0
32,Australia,Mobile,Travel,Morning,0.0339,0
37,USA,Desktop,Travel,Night,0.0209,0
18,Germany,Mobile,Education,Night,0.0752,0
52,Australia,Mobile,Fashion,Night,0.0352,0
59,Australia,Mobile,Fashion,Morning,0.027,0
23,UK,Desktop,Finance,Afternoon,0.0826,0
24,India,Mobile,Finance,Evening,0.0943,0
26,Canada,Desktop,Electronics,Morning,0.0134,0
58,UK,Mobile,Gaming,Afternoon,0.1276,0
49,India,Desktop,Electronics,Afternoon,0.021,0
37,India,Mobile,Fashion,Evening,0.036,0
63,Canada,Mobile,Fashion,Evening,0.0457,0
29,USA,Mobile,Education,Evening,0.0749,0
41,Australia,Mobile,Travel,Morning,0.0481,0
48,USA,Desktop,Travel,Morning,0.0317,0
61,Canada,Mobile,Travel,Morning,0.0483,0
40,India,Mobile,Travel,Night,0.0413,0
53,USA,Desktop,Electronics,Evening,0.0302,0
34,India,Mobile,Fashion,Afternoon,0.0384,0
56,USA,Mobile,Fashion,Afternoon,0.0354,0
18,Germany,Tablet,Travel,Evening,0.0348,0
50,USA,Mobile,Fashion,Afternoon,0.0356,0
39,Germany,Mobile,Travel,Evening,0.0257,0
44,Australia,Mobile,Gaming,Evening,0.1396,0
26,USA,Desktop,Fashion,Afternoon,0.0161,0
43,Germany,Mobile,Electronics,Afternoon,0.0212,1
21,Germany,Mobile,Gaming,Evening,0.1548,1
39,USA,Tablet,Education,Evening,0.0489,0
63,Germany,Mobile,Finance,Afternoon,0.1073,0
44,UK,Desktop,Electronics,Morning,0.027,0
27,USA,Mobile,Travel,Evening,0.0447,0
31,Australia,Mobile,Education,Evening,0.0743,0
51,Australia,Mobile,Fashion,Evening,0.0476,0
36,Australia,Desktop,Travel,Morning,0.0311,0
31,USA,Desktop,Finance,Afternoon,0.0843,0
27,Canada,Mobile,Travel,Afternoon,0.0338,0
47,UK,Mobile,Finance,Afternoon,0.1052,1
63,India,Desktop,Gaming,Evening,0.1316,0
37,India,Mobile,Education,Evening,0.0627,0
59,UK,Mobile,Travel,Evening,0.0339,0
34,USA,Mobile,Electronics,Night,0.0468,0
21,Canada,Mobile,Education,Afternoon,0.0762,0
60,USA,Tablet,Fashion,Night,0.0287,1
36,USA,Mobile,Education,Evening,0.08,0
29,UK,Mobile,Gaming,Afternoon,0.1416,1
19,Germany,Desktop,Finance,Afternoon,0.0961,1
39,Germany,Desktop,Electronics,Evening,0.0364,0
39,India,Mobile,Electronics,Afternoon,0.046,0
19,India,Mobile,Travel,Morning,0.0459,0
62,UK,Mobile,Electronics,Night,0.0437,0
30,USA,Mobile,Gaming,Morning,0.134,0
24,Canada,Desktop,Gaming,Evening,0.1153,0
46,India,Mobile,Education,Night,0.0696,0
59,Australia,Desktop,Electronics,Morning,0.0293,0
56,India,Mobile,Education,Night,0.0511,0
48,USA,Mobile,Electronics,Evening,0.0469,0
34,USA,Mobile,Finance,Afternoon,0.1051,0
59,UK,Tablet,Electronics,Night,0.0108,0
57,UK,Tablet,Electronics,Night,0.0183,0
23,USA,Mobile,Finance,Morning,0.1094,1
43,India,Desktop,Education,Evening,0.0607,0
20,Canada,Desktop,Education,Evening,0.0684,0
26,USA,Desktop,Finance,Morning,0.0803,0
34,UK,Tablet,Electronics,Afternoon,0.025,0
26,USA,Mobile,Education,Evening,0.0704,1
57,USA,Desktop,Travel,Evening,0.0207,0
64,Canada,Mobile,Electronics,Afternoon,0.0404,0
62,USA,Mobile,Fashion,Afternoon,0.029,0
33,India,Mobile,Travel,Afternoon,0.0319,0
39,UK,Tablet,Finance,Evening,0.0912,0
50,USA,Desktop,Gaming,Afternoon,0.1346,0
45,USA,Desktop,Gaming,Night,0.1466,0
64,India,Desktop,Finance,Afternoon,0.0898,1
41,Germany,Desktop,Finance,Evening,0.0834,0
53,USA,Tablet,Education,Night,0.0439,0
31,India,Desktop,Gaming,Night,0.1197,0
54,UK,Mobile,Finance,Night,0.1073,0
63,India,Mobile,Finance,Morning,0.0862,0
18,India,Mobile,Electronics,Afternoon,0.022,0
39,India,Mobile,Finance,Morning,0.1074,0
23,India,Desktop,Education,Afternoon,0.0503,0
18,USA,Mobile,Electronics,Evening,0.0383,0
18,USA,Mobile,Finance,Morning,0.0836,0
31,USA,Desktop,Finance,Evening,0.098,0
28,UK,Mobile,Electronics,Morning,0.0481,0
63,Australia,Tablet,Electronics,Night,0.0133,0
41,India,Mobile,Gaming,Night,0.1354,0
43,Canada,Desktop,Gaming,Afternoon,0.1273,0
45,India,Mobile,Electronics,Night,0.0351,0
18,Australia,Mobile,Gaming,Afternoon,0.113,1
20,India,Mobile,Education,Morning,0.0638,0
53,India,Mobile,Travel,Afternoon,0.0433,0
56,India,Mobile,Gaming,Night,0.1335,0
35,India,Mobile,Gaming,Morning,0.1204,0
56,USA,Mobile,Electronics,Evening,0.0492,0
52,USA,Desktop,Travel,Morning,0.0385,0
63,India,Mobile,Education,Morning,0.0688,0
23,USA,Mobile,Electronics,Evening,0.0364,0
21,USA,Desktop,Education,Night,0.0645,0
25,India,Mobile,Education,Night,0.0743,0
59,USA,Desktop,Finance,Morning,0.0824,0
51,India,Desktop,Gaming,Night,0.1235,0
65,Australia,Desktop,Finance,Evening,0.0838,0
53,UK,Mobile,Travel,Evening,0.0471,0
64,UK,Tablet,Education,Afternoon,0.0554,0
35,Australia,Desktop,Gaming,Night,0.1064,0
45,India,Desktop,Education,Afternoon,0.0457,0
20,India,Mobile,Gaming,Night,0.1218,0
19,India,Mobile,Travel,Morning,0.0229,0
38,India,Mobile,Travel,Morning,0.0286,0
39,USA,Tablet,Electronics,Night,0.0202,0
58,Germany,Tablet,Gaming,Evening,0.1522,0
45,India,Mobile,Travel,Afternoon,0.0285,0
61,UK,Tablet,Gaming,Morning,0.1012,0
22,India,Desktop,Education,Evening,0.0602,0
24,USA,Mobile,Education,Morning,0.0729,0
28,India,Mobile,Finance,Night,0.1066,0
29,Australia,Tablet,Gaming,Afternoon,0.1459,0
20,Australia,Mobile,Electronics,Night,0.0311,0
31,India,Desktop,Travel,Morning,0.0252,0
49,UK,Tablet,Travel,Afternoon,0.0232,0
18,UK,Desktop,Education,Morning,0.0432,0
44,USA,Mobile,Electronics,Morning,0.033,1
60,USA,Mobile,Finance,Evening,0.0814,0
23,USA,Mobile,Electronics,Evening,0.0312,0
30,India,Desktop,Electronics,Evening,0.039,0
58,USA,Mobile,Travel,Morning,0.0338,0
34,USA,Mobile,Gaming,Night,0.148,0
32,USA,Mobile,Travel,Morning,0.0493,0
54,USA,Mobile,Electronics,Morning,0.0386,0
28,India,Mobile,Finance,Morning,0.0703,0
56,Germany,Mobile,Education,Afternoon,0.0756,0
46,USA,Tablet,Travel,Afternoon,0.0173,0
26,Australia,Mobile,Electronics,Afternoon,0.0297,0
61,Australia,Mobile,Electronics,Night,0.0411,0
31,India,Mobile,Finance,Afternoon,0.1057,0
27,Australia,Mobile,Fashion,Afternoon,0.0444,0
63,Germany,Mobile,Finance,Morning,0.0859,0
38,Germany,Desktop,Gaming,Evening,0.1351,0
65,Australia,Mobile,Education,Morning,0.0699,1
52,Australia,Desktop,Finance,Night,0.0786,0
25,Canada,Tablet,Education,Afternoon,0.0585,0
32,India,Desktop,Fashion,Evening,0.03,0
22,Germany,Mobile,Education,Evening,0.0761,0
34,Germany,Desktop,Education,Evening,0.0674,0
64,USA,Mobile,Finance,Evening,0.0762,0
56,India,Desktop,Fashion,Morning,0.0352,0
38,Germany,Mobile,Finance,Morning,0.0798,1
32,Australia,Tablet,Travel,Evening,0.0313,0
39,UK,Mobile,Finance,Evening,0.0759,0
50,Canada,Desktop,Gaming,Afternoon,0.1274,0
20,India,Desktop,Education,Afternoon,0.0481,0
63,Canada,Mobile,Gaming,Afternoon,0.147,0
63,India,Desktop,Finance,Evening,0.0996,0
47,USA,Mobile,Gaming,Afternoon,0.1328,0
31,India,Desktop,Travel,Morning,0.021,0
34,India,Desktop,Gaming,Afternoon,0.1385,1
27,USA,Desktop,Electronics,Morning,0.0152,0
59,Australia,Mobile,Finance,Afternoon,0.0796,0
34,India,Mobile,Finance,Night,0.1018,0
27,UK,Mobile,Finance,Morning,0.085,0
48,India,Desktop,Travel,Afternoon,0.0319,0
46,Germany,Desktop,Electronics,Morning,0.0199,0
46,India,Mobile,Travel,Evening,0.0366,0
29,India,Mobile,Travel,Afternoon,0.0446,0
45,Australia,Desktop,Finance,Night,0.0792,0
50,India,Desktop,Gaming,Evening,0.1333,0
37,India,Desktop,Travel,Morning,0.0185,0
24,Australia,Tablet,Gaming,Morning,0.1439,0
40,USA,Mobile,Travel,Night,0.0388,0
59,USA,Desktop,Gaming,Night,0.1112,0
45,Canada,Mobile,Fashion,Night,0.0484,0
65,India,Desktop,Education,Afternoon,0.0437,0
62,Germany,Mobile,Electronics,Night,0.041,0
38,USA,Desktop,Fashion,Morning,0.0177,0
46,Australia,Desktop,Gaming,Night,0.1056,0
30,UK,Mobile,Finance,Morning,0.1092,0
33,UK,Desktop,Travel,Morning,0.0282,0
61,India,Mobile,Fashion,Night,0.0266,0
57,India,Tablet,Electronics,Evening,0.0335,0
61,Canada,Mobile,Electronics,Morning,0.0437,0
44,USA,Desktop,Gaming,Evening,0.149,0
27,India,Mobile,Finance,Morning,0.0994,0
42,Australia,Desktop,Electronics,Evening,0.0261,1
51,UK,Desktop,Finance,Evening,0.0796,0
33,Canada,Desktop,Education,Evening,0.0633,0
32,Germany,Mobile,Travel,Afternoon,0.0271,0
19,Canada,Mobile,Travel,Night,0.0227,0
44,USA,Mobile,Education,Night,0.0591,0
20,USA,Mobile,Electronics,Night,0.0485,0
20,USA,Mobile,Education,Morning,0.061,0
35,India,Mobile,Education,Afternoon,0.0694,0
51,Germany,Mobile,Fashion,Afternoon,0.0342,0
19,Canada,Mobile,Fashion,Afternoon,0.0496,0
28,India,Desktop,Electronics,Evening,0.0184,0
57,USA,Desktop,Finance,Night,0.0774,0
60,Canada,Mobile,Gaming,Morning,0.1446,0
54,USA,Mobile,Fashion,Afternoon,0.0311,0
42,USA,Mobile,Electronics,Night,0.037,0
43,USA,Mobile,Fashion,Evening,0.051,0
42,Australia,Mobile,Electronics,Morning,0.0397,0
60,India,Desktop,Finance,Night,0.0988,0
54,Germany,Mobile,Gaming,Morning,0.1127,0
30,India,Mobile,Electronics,Evening,0.0405,0
41,Australia,Mobile,Electronics,Night,0.036,0
55,UK,Mobile,Fashion,Afternoon,0.0365,0
39,India,Desktop,Finance,Morning,0.0804,0
45,India,Mobile,Fashion,Morning,0.0201,0
58,UK,Mobile,Education,Morning,0.0647,0
60,India,Mobile,Gaming,Afternoon,0.1502,0
52,Australia,Desktop,Travel,Morning,0.0383,0
40,USA,Tablet,Finance,Night,0.0964,0
40,Germany,Tablet,Electronics,Night,0.0112,0
47,Germany,Mobile,Fashion,Morning,0.0373,0
24,India,Mobile,Finance,Afternoon,0.0735,0
34,Germany,Tablet,Finance,Morning,0.0875,0
64,UK,Mobile,Gaming,Night,0.1538,0
31,India,Desktop,Finance,Morning,0.0632,1
22,USA,Desktop,Finance,Morning,0.0807,0
49,India,Mobile,Fashion,Morning,0.0339,0
25,Canada,Mobile,Fashion,Morning,0.0483,0
35,USA,Mobile,Fashion,Night,0.0341,1
58,India,Mobile,Electronics,Afternoon,0.0313,0
49,UK,Mobile,Finance,Evening,0.0914,0
19,Canada,Mobile,Travel,Afternoon,0.0403,0
26,USA,Desktop,Gaming,Evening,0.1221,0
58,USA,Desktop,Gaming,Night,0.1167,0
48,India,Mobile,Travel,Night,0.0309,0
62,USA,Desktop,Fashion,Night,0.0248,0
58,UK,Desktop,Travel,Night,0.0236,1
42,USA,Mobile,Electronics,Night,0.0323,0
35,Canada,Mobile,Fashion,Morning,0.0298,0
40,USA,Mobile,Travel,Night,0.0293,0
58,Australia,Mobile,Electronics,Afternoon,0.023,0
49,Australia,Desktop,Fashion,Afternoon,0.0135,0
60,India,Mobile,Gaming,Night,0.13,0
48,UK,Mobile,Electronics,Evening,0.0388,0
56,Australia,Mobile,Fashion,Night,0.0351,0
56,India,Tablet,Gaming,Night,0.1321,0
61,Canada,Tablet,Electronics,Morning,0.0397,0
49,UK,Mobile,Electronics,Evening,0.0367,0
60,Australia,Mobile,Electronics,Night,0.0461,0
50,India,Desktop,Travel,Evening,0.0233,0
18,Germany,Mobile,Education,Evening,0.0773,0
18,Canada,Mobile,Electronics,Evening,0.0324,0
60,USA,Mobile,Electronics,Evening,0.049,0
25,Germany,Desktop,Travel,Evening,0.0438,0
43,USA,Mobile,Electronics,Evening,0.04,0
25,India,Desktop,Gaming,Night,0.1441,0
44,Germany,Desktop,Gaming,Morning,0.1423,0
63,India,Mobile,Finance,Evening,0.0965,0
55,UK,Mobile,Travel,Evening,0.0331,0
30,India,Mobile,Gaming,Night,0.1143,1
61,USA,Mobile,Education,Evening,0.0643,0
45,Australia,Desktop,Travel,Morning,0.0172,0
49,UK,Mobile,Finance,Evening,0.0814,0
47,USA,Mobile,Finance,Evening,0.1075,0
43,USA,Desktop,Education,Morning,0.0627,0
65,USA,Mobile,Electronics,Night,0.0481,0
38,UK,Desktop,Fashion,Afternoon,0.0152,0
61,India,Tablet,Education,Morning,0.0538,1
35,UK,Mobile,Finance,Morning,0.1039,0
65,UK,Mobile,Finance,Night,0.0741,0
27,India,Desktop,Gaming,Afternoon,0.1466,0
48,India,Mobile,Gaming,Morning,0.1266,0
23,India,Mobile,Electronics,Afternoon,0.0288,0
43,USA,Tablet,Finance,Afternoon,0.0732,0
33,USA,Mobile,Electronics,Night,0.0354,0
53,Canada,Mobile,Finance,Afternoon,0.0704,0
50,India,Desktop,Finance,Night,0.0803,0
42,UK,Desktop,Travel,Afternoon,0.0264,1
21,Australia,Desktop,Gaming,Night,0.1217,0
55,India,Mobile,Finance,Night,0.0738,0
48,Germany,Mobile,Travel,Evening,0.051,0
44,Canada,Mobile,Finance,Morning,0.0779,0
34,USA,Mobile,Electronics,Afternoon,0.0251,0
47,UK,Desktop,Electronics,Morning,0.0298,0
43,USA,Desktop,Finance,Afternoon,0.083,0
56,India,Mobile,Travel,Evening,0.0458,0
54,USA,Mobile,Education,Morning,0.0704,1
18,Canada,Mobile,Electronics,Night,0.02,0
58,Germany,Mobile,Travel,Afternoon,0.0416,0
64,Australia,Desktop,Gaming,Evening,0.1076,0
49,India,Mobile,Education,Evening,0.0698,0
47,India,Tablet,Electronics,Evening,0.0195,0
49,Australia,Mobile,Gaming,Afternoon,0.1151,0
32,Germany,Mobile,Gaming,Evening,0.1502,1
39,UK,Desktop,Fashion,Evening,0.0436,0
23,India,Mobile,Gaming,Evening,0.1507,0
58,India,Mobile,Gaming,Night,0.116,1
51,Germany,Tablet,Travel,Afternoon,0.0262,0
47,USA,Desktop,Travel,Night,0.039,0
19,India,Mobile,Electronics,Night,0.035,0
35,India,Tablet,Fashion,Morning,0.0395,0
56,India,Mobile,Finance,Afternoon,0.0925,0
60,Canada,Mobile,Fashion,Afternoon,0.0257,0
39,USA,Mobile,Gaming,Morning,0.1378,0
32,USA,Mobile,Fashion,Night,0.0303,0
60,Canada,Mobile,Travel,Night,0.0235,0
19,USA,Mobile,Finance,Morning,0.0987,1
42,UK,Desktop,Fashion,Evening,0.0201,0
57,India,Mobile,Finance,Evening,0.0877,0
52,USA,Mobile,Gaming,Afternoon,0.1559,0
65,India,Mobile,Travel,Afternoon,0.0316,0
65,UK,Mobile,Finance,Afternoon,0.097,0
58,Australia,Desktop,Gaming,Night,0.1389,1
48,UK,Tablet,Fashion,Afternoon,0.0104,0
49,Australia,Desktop,Fashion,Morning,0.0376,0
65,USA,Desktop,Finance,Morning,0.0782,0
55,Australia,Tablet,Finance,Morning,0.0849,0
50,Canada,Mobile,Education,Afternoon,0.0664,0
18,Australia,Mobile,Finance,Evening,0.0864,0
63,USA,Mobile,Travel,Morning,0.0369,0
65,Germany,Desktop,Fashion,Afternoon,0.0307,0
50,India,Mobile,Finance,Night,0.0819,0
33,UK,Mobile,Education,Night,0.0729,0
43,Canada,Mobile,Finance,Afternoon,0.0759,0
60,USA,Mobile,Gaming,Evening,0.132,0
65,Germany,Desktop,Gaming,Morning,0.116,0
31,Australia,Mobile,Fashion,Evening,0.0299,0
57,USA,Desktop,Fashion,Evening,0.0219,0
27,Germany,Desktop,Education,Morning,0.0578,0
29,India,Desktop,Gaming,Afternoon,0.1275,1
35,UK,Mobile,Electronics,Afternoon,0.0493,0
29,India,Mobile,Electronics,Night,0.0375,0
62,USA,Desktop,Electronics,Afternoon,0.0277,0
54,Canada,Mobile,Electronics,Afternoon,0.0465,0
51,USA,Desktop,Finance,Morning,0.0638,0
38,Canada,Mobile,Gaming,Evening,0.1481,0
22,UK,Mobile,Fashion,Night,0.0201,0
31,Canada,Desktop,Electronics,Evening,0.0206,0
23,India,Tablet,Electronics,Night,0.0166,0
28,USA,Mobile,Education,Night,0.0797,0
24,Australia,Desktop,Gaming,Afternoon,0.1451,0
48,USA,Mobile,Electronics,Morning,0.0378,0
64,India,Mobile,Education,Night,0.0611,0
27,India,Mobile,Fashion,Afternoon,0.044,0
33,USA,Mobile,Fashion,Night,0.023,0
23,India,Tablet,Gaming,Morning,0.1469,0
51,USA,Mobile,Finance,Afternoon,0.1034,0
34,UK,Mobile,Finance,Afternoon,0.0808,0
23,USA,Desktop,Electronics,Evening,0.0412,0
37,USA,Mobile,Education,Night,0.0751,0
60,India,Desktop,Education,Night,0.04,0
39,Australia,Mobile,Finance,Morning,0.0986,0
45,USA,Mobile,Finance,Evening,0.0781,0
19,India,Mobile,Electronics,Night,0.0454,0
47,India,Desktop,Electronics,Morning,0.0202,0
31,USA,Mobile,Electronics,Evening,0.0487,0
29,India,Mobile,Gaming,Night,0.1184,0
44,Canada,Desktop,Fashion,Morning,0.0154,0
55,Germany,Mobile,Electronics,Morning,0.0472,0
33,UK,Mobile,Education,Evening,0.0668,0
44,Australia,Desktop,Gaming,Afternoon,0.1475,1
35,USA,Tablet,Electronics,Night,0.0277,0
43,Australia,Desktop,Electronics,Morning,0.0241,0
27,USA,Mobile,Gaming,Morning,0.1421,0
36,India,Mobile,Fashion,Evening,0.0523,0
33,Germany,Desktop,Fashion,Evening,0.0421,0
55,Germany,Mobile,Travel,Evening,0.043,0
47,USA,Mobile,Electronics,Night,0.0389,0
40,USA,Mobile,Education,Afternoon,0.053,0
53,Germany,Mobile,Electronics,Afternoon,0.0211,0
32,Canada,Mobile,Travel,Afternoon,0.0444,0
47,India,Desktop,Electronics,Morning,0.0358,0
20,Canada,Mobile,Travel,Afternoon,0.0424,1
39,USA,Mobile,Finance,Morning,0.072,0
20,India,Desktop,Education,Night,0.0497,1
34,India,Tablet,Finance,Night,0.0787,1
35,UK,Desktop,Fashion,Night,0.0163,0
61,India,Desktop,Education,Morning,0.0521,0
28,UK,Mobile,Finance,Morning,0.0954,0
27,Germany,Mobile,Travel,Night,0.0453,0
33,India,Desktop,Education,Night,0.0561,0
28,Canada,Desktop,Travel,Morning,0.0166,0
62,USA,Mobile,Gaming,Afternoon,0.1568,1
51,USA,Desktop,Fashion,Morning,0.0375,1
44,Canada,Mobile,Electronics,Night,0.0323,0
26,USA,Mobile,Fashion,Evening,0.0539,0
44,USA,Mobile,Electronics,Evening,0.0508,0
27,USA,Tablet,Fashion,Morning,0.0311,0
25,UK,Mobile,Finance,Evening,0.1099,0
45,India,Mobile,Education,Night,0.0515,0
29,UK,Mobile,Travel,Morning,0.0231,0
21,Australia,Mobile,Electronics,Evening,0.0543,0
54,USA,Desktop,Electronics,Afternoon,0.0138,0
64,USA,Mobile,Fashion,Afternoon,0.0326,1
43,India,Desktop,Finance,Evening,0.0862,0
34,Canada,Mobile,Education,Night,0.0646,0
